sample_id,task,anchor,strategy,definition,metric,threshold,threshold_label,observed_horizon,measurement_limit,is_right_censored,availability,interpretation_note,sample_cluster
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,26,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,26,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,26,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,44,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,44,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,0,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,0,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,25,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,26,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.01,0.01,39,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,39,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.05,0.05,39,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,39,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.1,0.1,45,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,45,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,0,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,25,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,25,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,39,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.01,0.01,12,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,12,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.05,0.05,12,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,12,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.1,0.1,12,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,12,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.25,0.25,23,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,23,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,7,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,7,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,7,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,7,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,0,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,7,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,1,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,1,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,23,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,23,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,23,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,23,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,47,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,47,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,1,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,1,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,10,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,10,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.01,0.01,23,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,23,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.05,0.05,23,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,23,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.1,0.1,28,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,28,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,9,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,10,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
gov_report:1,gov_report,16,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,10,64,False,available,max observed H satisfying threshold,gov_report::gov_report:1
